Date,Open,High,Low,Close,Adj Close,Volume
2/4/1994,0.299107,0.3125,0.296875,0.299107,0.246553,354009600
2/7/1994,0.299107,0.331473,0.299107,0.325893,0.269598,725446400
2/8/1994,0.321429,0.325893,0.314732,0.319196,0.264058,285387200
2/9/1994,0.319196,0.325893,0.314732,0.323661,0.267752,186984000
2/10/1994,0.323661,0.334821,0.321429,0.325893,0.269598,302030400
2/11/1994,0.323661,0.334821,0.323661,0.330357,0.273291,164248000
2/14/1994,0.330357,0.339286,0.328125,0.330357,0.273291,245548800
2/15/1994,0.328125,0.334821,0.323661,0.331473,0.274214,129774400
2/16/1994,0.334821,0.334821,0.328125,0.328125,0.271445,122024000
2/17/1994,0.332589,0.33817,0.323661,0.330357,0.273291,145152000
2/18/1994,0.325893,0.330357,0.323661,0.323661,0.267752,149072000
2/22/1994,0.323661,0.334821,0.319196,0.332589,0.275138,214569600
2/23/1994,0.332589,0.341518,0.330357,0.332589,0.275138,260534400
2/24/1994,0.330357,0.332589,0.323661,0.327009,0.270522,197859200
2/25/1994,0.330357,0.332589,0.316964,0.321429,0.265905,236824000
2/28/1994,0.323661,0.330357,0.321429,0.325893,0.269598,123827200
3/1/1994,0.328125,0.328125,0.319196,0.323661,0.267752,211870400
3/2/1994,0.314732,0.323661,0.310268,0.31808,0.263135,294145600
3/3/1994,0.319196,0.323661,0.316964,0.319196,0.264058,188473600
3/4/1994,0.321429,0.334821,0.319196,0.328125,0.271445,226844800
3/7/1994,0.330357,0.340402,0.328125,0.33817,0.279755,310396800
3/8/1994,0.339286,0.339286,0.328125,0.330357,0.273291,186054400
3/9/1994,0.327009,0.334821,0.321429,0.334821,0.276984,248539200
3/10/1994,0.332589,0.335938,0.328125,0.332589,0.275138,143763200
3/11/1994,0.330357,0.337054,0.328125,0.332589,0.275138,161840000
3/14/1994,0.34375,0.34375,0.337054,0.340402,0.281601,441705600
3/15/1994,0.341518,0.341518,0.332589,0.335938,0.277908,204545600
3/16/1994,0.334821,0.337054,0.325893,0.328125,0.271445,147168000
3/17/1994,0.328125,0.330357,0.323661,0.325893,0.269598,156228800
3/18/1994,0.328125,0.328125,0.319196,0.324777,0.268675,223675200
3/21/1994,0.324777,0.325893,0.314732,0.316964,0.262212,246512000
3/22/1994,0.314732,0.316964,0.308036,0.3125,0.258519,242827200
3/23/1994,0.314732,0.316964,0.305804,0.313616,0.259442,216686400
3/24/1994,0.313616,0.314732,0.303571,0.309152,0.255749,188092800
3/25/1994,0.310268,0.310268,0.292411,0.292411,0.2419,343638400
3/28/1994,0.294643,0.303571,0.292411,0.296875,0.245593,282576000
3/29/1994,0.296875,0.301339,0.287946,0.292411,0.2419,213516800
3/30/1994,0.290179,0.296875,0.283482,0.290179,0.240054,169825600
3/31/1994,0.290179,0.299107,0.28125,0.296875,0.245593,209059200
4/4/1994,0.287946,0.296875,0.283482,0.296875,0.245593,168302400
4/5/1994,0.301339,0.305804,0.299107,0.299107,0.247439,97899200
4/6/1994,0.303571,0.303571,0.292411,0.299107,0.247439,129091200
4/7/1994,0.299107,0.301339,0.292411,0.297991,0.246516,77369600
4/8/1994,0.301339,0.303571,0.296875,0.299107,0.247439,176848000
4/11/1994,0.299107,0.299107,0.290179,0.299107,0.247439,106825600
4/12/1994,0.297991,0.297991,0.283482,0.285714,0.23636,136830400
4/13/1994,0.287946,0.290179,0.279018,0.283482,0.234513,233139200
4/14/1994,0.272321,0.283482,0.267857,0.28125,0.232667,221995200
4/15/1994,0.279018,0.28125,0.267857,0.270089,0.223434,188350400
4/18/1994,0.272321,0.272321,0.261161,0.264509,0.218818,230294400
4/19/1994,0.265625,0.267857,0.254464,0.258929,0.214202,166252800
4/20/1994,0.261161,0.267857,0.25,0.252232,0.208662,281848000
4/21/1994,0.254464,0.272321,0.241071,0.264509,0.218818,410536000
4/22/1994,0.279018,0.285714,0.254464,0.265625,0.219741,697827200
4/25/1994,0.265625,0.276786,0.263393,0.276786,0.228974,359240000
4/26/1994,0.28125,0.28125,0.276786,0.279018,0.23082,164225600
4/28/1994,0.276786,0.279018,0.265625,0.270089,0.223434,100475200
4/29/1994,0.267857,0.272321,0.265625,0.267857,0.221587,94785600
5/2/1994,0.267857,0.279018,0.267857,0.276786,0.228974,123222400
5/3/1994,0.276786,0.279018,0.263393,0.270089,0.223434,132899200
5/4/1994,0.276786,0.296875,0.272321,0.294643,0.243746,364156800
5/5/1994,0.296875,0.301339,0.287946,0.293527,0.242823,288332800
5/6/1994,0.287946,0.292411,0.279018,0.288504,0.238668,187779200
5/9/1994,0.287946,0.290179,0.274554,0.279018,0.23082,140470400
5/10/1994,0.283482,0.285714,0.276786,0.276786,0.228974,146843200
5/11/1994,0.276786,0.28125,0.265625,0.270089,0.223434,145521600
5/12/1994,0.272321,0.274554,0.263393,0.265067,0.219279,107105600
5/13/1994,0.265625,0.272321,0.261161,0.267857,0.221587,92612800
5/16/1994,0.267857,0.272321,0.263393,0.263393,0.217895,135385600
5/17/1994,0.265625,0.265625,0.256696,0.262277,0.216971,180107200
5/18/1994,0.265625,0.274554,0.261161,0.273438,0.226204,123860800
5/19/1994,0.274554,0.290179,0.272321,0.28683,0.237283,273582400
5/20/1994,0.283482,0.287946,0.276786,0.277344,0.229436,98145600
5/23/1994,0.276786,0.279018,0.267857,0.272321,0.22528,119952000
5/24/1994,0.276786,0.279018,0.270089,0.274554,0.227128,126448000
5/25/1994,0.270089,0.283482,0.267857,0.279018,0.23082,136113600
5/26/1994,0.28125,0.28125,0.270089,0.272321,0.22528,73035200
5/27/1994,0.270089,0.274554,0.263393,0.267299,0.221999,108684800
5/31/1994,0.263393,0.263393,0.254464,0.261161,0.216901,257398400
6/1/1994,0.254464,0.25558,0.248884,0.252232,0.209485,385761600
6/2/1994,0.253348,0.254464,0.242188,0.24442,0.202997,384921600
6/3/1994,0.242188,0.25,0.238839,0.246652,0.204851,353684800
6/6/1994,0.245536,0.247768,0.241071,0.24442,0.202997,126033600
6/7/1994,0.243304,0.247768,0.243304,0.245536,0.203924,140246400
6/8/1994,0.245536,0.246652,0.232143,0.233259,0.193728,274164800
6/9/1994,0.228795,0.241071,0.227679,0.241071,0.200216,293529600
6/10/1994,0.242188,0.24442,0.235491,0.236607,0.196508,142732800
6/13/1994,0.235491,0.242746,0.235491,0.241071,0.200216,92904000
6/14/1994,0.243304,0.24442,0.237723,0.241629,0.200679,154358400
6/15/1994,0.241071,0.25,0.239955,0.248326,0.206241,159476800
6/16/1994,0.247768,0.247768,0.233259,0.235491,0.195582,218220800
6/17/1994,0.232143,0.238839,0.231027,0.236607,0.196508,224492800
6/20/1994,0.234375,0.243304,0.232143,0.242188,0.201144,199897600
6/21/1994,0.239955,0.243304,0.229911,0.232143,0.192801,243275200
6/22/1994,0.234375,0.238839,0.232143,0.234375,0.194655,113859200
6/23/1994,0.234375,0.234375,0.222098,0.22433,0.186312,203896000
6/24/1994,0.22433,0.233259,0.220982,0.228655,0.189904,292857600
6/27/1994,0.225446,0.234375,0.219866,0.234375,0.194655,255953600
6/28/1994,0.234375,0.242188,0.228795,0.238839,0.198362,174227200
6/29/1994,0.238839,0.242188,0.231027,0.233259,0.193728,135564800
6/30/1994,0.234375,0.239955,0.234375,0.236607,0.196508,101729600
7/1/1994,0.235491,0.236607,0.226563,0.229911,0.190947,179278400
7/5/1994,0.228795,0.238839,0.228795,0.236607,0.196508,85848000
7/6/1994,0.234375,0.236607,0.232143,0.233259,0.193728,97384000
7/7/1994,0.231027,0.241071,0.227679,0.239397,0.198826,170150400
7/8/1994,0.236607,0.246652,0.236607,0.241629,0.200679,208230400
7/11/1994,0.242188,0.24442,0.237723,0.241071,0.200216,106422400
7/12/1994,0.241071,0.253906,0.235491,0.253348,0.210412,242312000
7/13/1994,0.254464,0.270089,0.254464,0.265067,0.220145,450262400
7/14/1994,0.264509,0.265625,0.252232,0.25558,0.212266,180667200
7/15/1994,0.252093,0.25558,0.245536,0.252232,0.209485,94964800
7/18/1994,0.251116,0.258929,0.25,0.253348,0.210412,76428800
7/19/1994,0.25558,0.256696,0.24442,0.24721,0.205314,116368000
7/20/1994,0.24442,0.246652,0.235491,0.237723,0.197435,217369600
7/21/1994,0.237723,0.254464,0.236607,0.25,0.207632,289475200
7/22/1994,0.282366,0.285435,0.267857,0.276786,0.229878,786576000
7/25/1994,0.277902,0.284598,0.274554,0.282924,0.234976,422654400
7/26/1994,0.283482,0.285714,0.277902,0.280134,0.232659,188809600
7/27/1994,0.279018,0.280134,0.273438,0.277344,0.230342,133784000
7/28/1994,0.276786,0.28683,0.27567,0.284598,0.236366,245313600
7/29/1994,0.284598,0.303571,0.284598,0.300781,0.249807,555766400
8/1/1994,0.300223,0.301339,0.292411,0.297991,0.24749,229275200
8/2/1994,0.299107,0.300223,0.289063,0.290737,0.241465,269561600
8/3/1994,0.292411,0.296875,0.28683,0.295759,0.245636,226844800
8/4/1994,0.295759,0.301339,0.295759,0.296875,0.246563,184755200
8/5/1994,0.293527,0.297991,0.293527,0.296875,0.246563,87012800
8/8/1994,0.295759,0.303571,0.294643,0.301339,0.25027,141276800
8/9/1994,0.299107,0.302455,0.295759,0.300223,0.249343,78601600
8/10/1994,0.300223,0.311384,0.296875,0.309152,0.256759,253568000
8/11/1994,0.305804,0.313616,0.302455,0.306362,0.254442,298088000
8/12/1994,0.30692,0.313616,0.302455,0.310268,0.257686,179648000
8/15/1994,0.310268,0.3125,0.305804,0.309152,0.257648,120075200
8/16/1994,0.30692,0.310268,0.303571,0.310268,0.258578,155736000
8/17/1994,0.311384,0.315848,0.309152,0.3125,0.260439,286182400
8/18/1994,0.310268,0.314732,0.308036,0.309152,0.257648,206259200
8/19/1994,0.310268,0.3125,0.305804,0.311384,0.259508,130547200
8/22/1994,0.310268,0.3125,0.309152,0.311384,0.259508,152420800
8/23/1994,0.311384,0.320313,0.310268,0.3125,0.260439,214446400
8/24/1994,0.310268,0.3125,0.30692,0.311384,0.259508,171584000
8/25/1994,0.305804,0.324777,0.305804,0.313058,0.260904,298793600
8/26/1994,0.314732,0.322545,0.314732,0.319196,0.266019,204198400
8/29/1994,0.319196,0.322545,0.314732,0.315848,0.263229,152107200
8/30/1994,0.314732,0.324777,0.313616,0.323661,0.26974,182078400
8/31/1994,0.321429,0.333705,0.319196,0.323103,0.269275,351836800
9/1/1994,0.315848,0.319196,0.309152,0.3125,0.260439,204288000
9/2/1994,0.314732,0.316964,0.3125,0.315848,0.263229,101304000
9/6/1994,0.314732,0.31808,0.3125,0.317522,0.264624,91425600
9/7/1994,0.31808,0.327009,0.315848,0.322545,0.26881,203896000
9/8/1994,0.321429,0.323661,0.31808,0.322545,0.26881,158838400
9/9/1994,0.319196,0.321429,0.315848,0.319196,0.266019,157236800
9/12/1994,0.31808,0.319196,0.315848,0.319196,0.266019,90540800
9/13/1994,0.319196,0.323661,0.31808,0.319754,0.266484,104227200
9/14/1994,0.31808,0.319196,0.3125,0.313616,0.261369,99086400
9/15/1994,0.313616,0.322545,0.313616,0.321429,0.26788,258955200
9/16/1994,0.320313,0.332589,0.316964,0.324777,0.27067,364145600
9/19/1994,0.324777,0.328125,0.316964,0.316964,0.264159,174350400
9/20/1994,0.313616,0.315848,0.30692,0.308594,0.257183,197254400
9/21/1994,0.308036,0.309152,0.301339,0.304688,0.253928,234841600
9/22/1994,0.305804,0.305804,0.300223,0.302455,0.252067,146238400
9/23/1994,0.302455,0.308036,0.302455,0.303013,0.252532,132876800
9/26/1994,0.302455,0.308036,0.300223,0.303013,0.252532,141702400
9/27/1994,0.301339,0.304688,0.297991,0.302455,0.252067,109088000
9/28/1994,0.303571,0.30692,0.300223,0.302455,0.252067,81267200
9/29/1994,0.301339,0.30692,0.297991,0.304688,0.253928,109379200
9/30/1994,0.304688,0.308036,0.300223,0.300781,0.250672,71702400
10/3/1994,0.300223,0.301339,0.290179,0.295759,0.246487,129595200
10/4/1994,0.296875,0.303571,0.294643,0.301339,0.251137,162388800
10/5/1994,0.300223,0.340402,0.297991,0.33817,0.281832,709800000
10/6/1994,0.333705,0.334682,0.321429,0.323661,0.26974,526915200
10/7/1994,0.322545,0.330915,0.316964,0.330357,0.275321,364392000
10/10/1994,0.331473,0.353795,0.330357,0.347098,0.289273,523409600
10/11/1994,0.36942,0.373884,0.351563,0.353795,0.294854,842307200
10/12/1994,0.353795,0.38058,0.34933,0.376116,0.313456,597318400
10/13/1994,0.38058,0.382813,0.362723,0.367188,0.306016,525302400
10/14/1994,0.370536,0.375,0.364955,0.367188,0.306016,176052800
10/17/1994,0.364955,0.370536,0.347098,0.354911,0.295784,303990400
10/18/1994,0.362723,0.371652,0.361607,0.368304,0.306946,468686400
10/19/1994,0.366071,0.376116,0.366071,0.368304,0.306946,351086400
10/20/1994,0.368304,0.373326,0.361607,0.366071,0.305085,218142400
10/21/1994,0.363839,0.381696,0.363839,0.38058,0.317177,322705600
10/24/1994,0.381696,0.385045,0.373884,0.377232,0.314386,204500800
10/25/1994,0.371652,0.38058,0.370536,0.38058,0.317177,301481600
10/26/1994,0.38058,0.3863,0.38058,0.386161,0.321828,196772800
10/27/1994,0.386161,0.390625,0.379464,0.381696,0.318107,159409600
10/28/1994,0.378348,0.382813,0.372768,0.376116,0.313456,273324800
10/31/1994,0.375,0.387277,0.370536,0.385603,0.321363,355902400
11/1/1994,0.382813,0.388253,0.378348,0.385045,0.320898,218097600
11/2/1994,0.385045,0.386161,0.36942,0.36942,0.307876,218747200
11/3/1994,0.372768,0.375,0.366071,0.370536,0.308806,110521600
11/4/1994,0.370536,0.371652,0.357143,0.360491,0.300434,192046400
11/7/1994,0.360491,0.368304,0.358259,0.363839,0.303225,113041600
11/8/1994,0.362723,0.38058,0.359375,0.377232,0.314386,348969600
11/9/1994,0.381696,0.383929,0.366071,0.371652,0.309736,406336000
11/10/1994,0.372768,0.373884,0.366071,0.368862,0.307411,152980800
11/11/1994,0.368304,0.370536,0.366071,0.367188,0.306016,62272000
11/14/1994,0.368304,0.381696,0.368304,0.379464,0.316247,139630400
11/15/1994,0.379464,0.383929,0.368304,0.36942,0.307876,167619200
11/16/1994,0.363839,0.371094,0.362723,0.365513,0.30462,187398400
11/17/1994,0.364955,0.366071,0.356027,0.357143,0.297644,150438400
11/18/1994,0.357143,0.361607,0.353795,0.357143,0.298539,147033600
11/21/1994,0.357143,0.359375,0.339286,0.340402,0.284545,202596800
11/22/1994,0.337054,0.34933,0.332589,0.333705,0.278947,224336000
11/23/1994,0.330357,0.33817,0.324777,0.329241,0.275216,327812800
11/25/1994,0.329241,0.337054,0.328125,0.337054,0.281747,84224000
11/28/1994,0.335938,0.341518,0.333147,0.337612,0.282213,138678400
11/29/1994,0.339286,0.34375,0.337054,0.341518,0.285478,144132800
11/30/1994,0.342634,0.351563,0.330357,0.332589,0.278014,312032000
12/1/1994,0.330357,0.335938,0.321429,0.323103,0.270085,309321600
12/2/1994,0.325893,0.328125,0.31808,0.326451,0.272884,172256000
12/5/1994,0.325893,0.333705,0.322545,0.332031,0.277548,180275200
12/6/1994,0.330357,0.342634,0.329241,0.335379,0.280347,238089600
12/7/1994,0.334821,0.337612,0.321987,0.327009,0.27335,137300800
12/8/1994,0.329241,0.330357,0.319196,0.320313,0.267753,169859200
12/9/1994,0.320313,0.324777,0.310268,0.323661,0.270551,260724800
12/12/1994,0.324777,0.328125,0.316964,0.325893,0.272417,224078400
12/13/1994,0.327009,0.329799,0.323661,0.324777,0.271484,119201600
12/14/1994,0.325893,0.340402,0.325893,0.33817,0.28268,311427200
12/15/1994,0.339286,0.342634,0.329241,0.331473,0.277082,227595200
12/16/1994,0.332589,0.337054,0.328125,0.332589,0.278014,179782400
12/19/1994,0.332589,0.351563,0.332589,0.34933,0.292008,332819200
12/20/1994,0.34933,0.350446,0.342634,0.34375,0.287344,175145600
12/21/1994,0.33817,0.34375,0.334821,0.342634,0.286411,157438400
12/22/1994,0.34375,0.347098,0.341518,0.344866,0.288277,133078400
12/23/1994,0.34375,0.351563,0.34375,0.347098,0.290143,93889600
12/27/1994,0.350446,0.354911,0.347098,0.34933,0.292008,81916800
12/28/1994,0.34933,0.350446,0.341518,0.34933,0.292008,89163200
12/29/1994,0.350446,0.356027,0.34933,0.352679,0.294808,121340800
12/30/1994,0.351563,0.356027,0.345982,0.348214,0.291076,73091200
1/3/1995,0.347098,0.347098,0.33817,0.342634,0.286411,103868800
1/4/1995,0.344866,0.353795,0.344866,0.351563,0.293875,158681600
1/5/1995,0.350446,0.351563,0.345982,0.347098,0.290143,73640000
1/6/1995,0.371652,0.385045,0.367188,0.375,0.313466,1076622400
1/9/1995,0.371652,0.373884,0.366071,0.367885,0.307519,274086400
1/10/1995,0.368304,0.392857,0.368304,0.390067,0.326061,614790400
1/11/1995,0.390625,0.429129,0.381138,0.417411,0.348918,873824000
1/12/1995,0.41183,0.414063,0.399554,0.405134,0.338656,551779200
1/13/1995,0.41183,0.41183,0.396205,0.40067,0.334924,351377600
1/16/1995,0.40067,0.404018,0.395089,0.397321,0.332125,188977600
1/17/1995,0.397321,0.40625,0.393973,0.401786,0.335857,330108800
1/18/1995,0.401786,0.407366,0.399554,0.407366,0.340521,127657600
1/19/1995,0.40625,0.410714,0.401786,0.409598,0.342387,314294400
1/20/1995,0.419643,0.419643,0.379464,0.38058,0.318131,1000361600
1/23/1995,0.373884,0.38058,0.366071,0.377232,0.315332,398540800
1/24/1995,0.377232,0.378348,0.36942,0.371652,0.310668,218097600
1/25/1995,0.352679,0.375,0.352679,0.365932,0.305886,517070400
1/26/1995,0.364955,0.370536,0.350446,0.352679,0.294808,246388800
1/27/1995,0.356027,0.360491,0.348214,0.356027,0.297607,298569600
1/30/1995,0.358259,0.361607,0.356027,0.358259,0.299472,230585600
1/31/1995,0.361607,0.364955,0.357143,0.360491,0.301338,212777600
2/1/1995,0.363839,0.363839,0.356027,0.358259,0.299472,158368000
2/2/1995,0.358259,0.373884,0.358259,0.371652,0.310668,203582400
2/3/1995,0.375,0.376116,0.360491,0.361607,0.302271,319211200
2/6/1995,0.363839,0.363839,0.352679,0.361607,0.302271,243028800
2/7/1995,0.360491,0.366071,0.357143,0.364397,0.304603,201600000
2/8/1995,0.366071,0.378348,0.364955,0.37779,0.315798,402864000
2/9/1995,0.376116,0.391741,0.376116,0.389509,0.325594,475395200
2/10/1995,0.389509,0.394531,0.387277,0.390625,0.326527,350963200
2/13/1995,0.388393,0.397321,0.386161,0.390625,0.327425,283371200
2/14/1995,0.390625,0.393973,0.38058,0.383371,0.321345,165614400
2/15/1995,0.386161,0.388393,0.379464,0.380022,0.318538,184475200
2/16/1995,0.385045,0.386161,0.38058,0.385603,0.323216,218780800
2/17/1995,0.382813,0.383929,0.379464,0.379464,0.31807,121788800
2/21/1995,0.38058,0.381696,0.364955,0.366071,0.306844,301582400
2/22/1995,0.362723,0.366071,0.358259,0.364397,0.305441,293417600
2/23/1995,0.367188,0.373884,0.357143,0.358817,0.300763,314708800
2/24/1995,0.358259,0.360491,0.34375,0.348214,0.291876,568814400
2/27/1995,0.341518,0.348214,0.340262,0.341518,0.286263,268811200
2/28/1995,0.34375,0.356027,0.339286,0.352679,0.295618,222969600
3/1/1995,0.354911,0.358259,0.351981,0.357143,0.29936,224448000
3/2/1995,0.358259,0.363839,0.354911,0.357143,0.29936,268744000
3/3/1995,0.354911,0.363281,0.352679,0.359375,0.301231,145768000
3/6/1995,0.354911,0.357143,0.352679,0.354911,0.297489,132720000
3/7/1995,0.356027,0.356027,0.341518,0.342076,0.286731,150785600
3/8/1995,0.345982,0.358259,0.337054,0.353237,0.296086,364873600
3/9/1995,0.356027,0.360491,0.351563,0.354911,0.297489,196683200
3/10/1995,0.353795,0.360491,0.351563,0.352679,0.295618,137412800
3/13/1995,0.353795,0.353795,0.339286,0.340402,0.285328,325752000
3/14/1995,0.341518,0.341518,0.308036,0.3125,0.26194,727865600
3/15/1995,0.316964,0.323661,0.311384,0.3125,0.26194,730968000
3/16/1995,0.314732,0.321429,0.3125,0.314732,0.263811,316736000
3/17/1995,0.316964,0.316964,0.311384,0.313616,0.262876,215644800
3/20/1995,0.313616,0.31808,0.3125,0.314732,0.263811,189884800
3/21/1995,0.316964,0.328125,0.314732,0.323661,0.271295,305368000
3/22/1995,0.323661,0.352679,0.323661,0.339844,0.28486,479147200
3/23/1995,0.33817,0.339286,0.330218,0.331473,0.277843,170094400
3/24/1995,0.333705,0.33817,0.332589,0.337054,0.282521,128116800
3/27/1995,0.335938,0.335938,0.327009,0.332031,0.278311,142800000
3/28/1995,0.323661,0.324498,0.304688,0.30692,0.257263,689796800
3/29/1995,0.303571,0.311384,0.302455,0.30692,0.257263,496876800
3/30/1995,0.309152,0.316964,0.308036,0.315848,0.264746,273414400
3/31/1995,0.313616,0.31808,0.310268,0.314732,0.263811,183243200
4/3/1995,0.316964,0.319196,0.313616,0.316964,0.265682,154302400
4/4/1995,0.319196,0.320313,0.300223,0.302455,0.25352,428198400
4/5/1995,0.304688,0.310268,0.301339,0.310268,0.260069,264857600
4/6/1995,0.332589,0.339286,0.317243,0.328125,0.275037,722825600
4/7/1995,0.330357,0.331473,0.323661,0.328125,0.275037,295724800
4/10/1995,0.329241,0.330357,0.322545,0.327009,0.274102,117801600
4/11/1995,0.328125,0.33817,0.327009,0.337054,0.282521,214513600
4/12/1995,0.341518,0.353795,0.333705,0.348214,0.291876,474712000
4/13/1995,0.350446,0.350446,0.33817,0.341518,0.286263,174361600
4/17/1995,0.340402,0.351563,0.33817,0.342634,0.287199,208812800
4/18/1995,0.34375,0.344866,0.334821,0.334821,0.28065,231134400
4/19/1995,0.334821,0.334821,0.31808,0.324777,0.272231,279428800
4/20/1995,0.331473,0.34375,0.327009,0.335938,0.281586,329504000
4/21/1995,0.332589,0.352679,0.331473,0.34933,0.292811,666624000
4/24/1995,0.348214,0.353795,0.34375,0.348214,0.291876,272238400
4/25/1995,0.34933,0.351563,0.332589,0.337054,0.282521,273638400
4/26/1995,0.335938,0.345982,0.333705,0.341518,0.286263,230440000
4/27/1995,0.34375,0.34375,0.337054,0.33817,0.283457,139865600
4/28/1995,0.339286,0.342634,0.334821,0.341518,0.286263,195316800
5/1/1995,0.341518,0.345982,0.339286,0.341518,0.286263,177956800
5/2/1995,0.341518,0.342634,0.334821,0.340402,0.285328,120008000
5/3/1995,0.341518,0.344866,0.339286,0.340402,0.285328,168784000
5/4/1995,0.341518,0.356027,0.339286,0.34375,0.288134,303643200
5/5/1995,0.345982,0.34933,0.340402,0.347098,0.29094,208006400
5/8/1995,0.356027,0.366071,0.354911,0.361607,0.303102,386971200
5/9/1995,0.362723,0.36942,0.357143,0.368304,0.308715,322929600
5/10/1995,0.370536,0.373884,0.363839,0.369978,0.310119,275072000
5/11/1995,0.371652,0.371652,0.360491,0.366071,0.306844,523622400
5/12/1995,0.364955,0.390067,0.361607,0.389509,0.32649,647953600
5/15/1995,0.385045,0.390625,0.379464,0.389509,0.32649,393355200
5/16/1995,0.385045,0.396205,0.379464,0.390625,0.327425,332516800
5/17/1995,0.390625,0.396205,0.388393,0.392857,0.329296,263144000
5/18/1995,0.393973,0.393973,0.386161,0.387277,0.324619,371571200
5/19/1995,0.382813,0.390625,0.38058,0.381696,0.319941,322593600
5/22/1995,0.379464,0.393973,0.377232,0.393973,0.330231,371884800
5/23/1995,0.393973,0.396205,0.388393,0.391741,0.328361,276662400
5/24/1995,0.390625,0.395089,0.382813,0.388393,0.325554,264667200
5/25/1995,0.386161,0.392857,0.383929,0.387277,0.324619,182862400
5/26/1995,0.383929,0.385045,0.377232,0.381138,0.320359,114553600
5/30/1995,0.38058,0.382813,0.370536,0.375,0.3152,196380800
5/31/1995,0.376116,0.376116,0.366071,0.371094,0.311917,159532800
6/1/1995,0.373884,0.379464,0.372768,0.376674,0.316607,186726400
6/2/1995,0.373884,0.378348,0.370536,0.376116,0.316138,105694400
6/5/1995,0.378348,0.388393,0.376116,0.388393,0.326457,254654400
6/6/1995,0.389509,0.396205,0.388393,0.392857,0.330209,315268800
6/7/1995,0.393973,0.393973,0.385045,0.385045,0.323643,124521600
6/8/1995,0.387277,0.387277,0.376116,0.383371,0.322236,136136000
6/9/1995,0.389509,0.390625,0.385045,0.388393,0.326457,186625600
6/12/1995,0.392857,0.397321,0.391741,0.394392,0.331499,212116800
6/13/1995,0.397321,0.398438,0.391741,0.392857,0.330209,125944000
6/14/1995,0.391741,0.391741,0.387277,0.389509,0.327395,118048000
6/15/1995,0.389509,0.390625,0.387277,0.389509,0.327395,92758400
6/16/1995,0.391741,0.392857,0.388393,0.391741,0.329271,89208000
6/19/1995,0.391741,0.404018,0.388393,0.396205,0.333023,469537600
6/20/1995,0.410714,0.426339,0.410714,0.422991,0.355538,738528000
6/21/1995,0.425223,0.447545,0.417411,0.440848,0.370547,626012800
6/22/1995,0.4375,0.44308,0.434152,0.438616,0.368671,473916800
6/23/1995,0.435268,0.4375,0.426339,0.435268,0.365857,231963200
6/26/1995,0.430804,0.433036,0.425223,0.429688,0.361167,152779200
6/27/1995,0.422991,0.430804,0.414063,0.414063,0.348033,217100800
6/28/1995,0.410714,0.424107,0.405134,0.416295,0.34991,266358400
6/29/1995,0.414063,0.429688,0.410714,0.421875,0.3546,232556800
6/30/1995,0.421875,0.427455,0.41183,0.414621,0.348502,165491200
7/3/1995,0.415179,0.420759,0.412946,0.419085,0.352255,39390400
7/5/1995,0.418527,0.427455,0.415179,0.415179,0.348971,177060800
7/6/1995,0.415179,0.419643,0.408482,0.419643,0.352724,184094400
7/7/1995,0.418527,0.439732,0.417411,0.434152,0.364919,387116800
7/10/1995,0.434152,0.445313,0.429688,0.434152,0.364919,297931200
7/11/1995,0.426339,0.434152,0.420201,0.420759,0.353662,214692800
7/12/1995,0.421875,0.428571,0.41183,0.419643,0.352724,283808000
7/13/1995,0.422991,0.435268,0.420759,0.425223,0.357414,352329600
7/14/1995,0.422991,0.4375,0.419643,0.435268,0.365857,277928000
7/17/1995,0.436384,0.444196,0.434152,0.4375,0.367733,226161600
7/18/1995,0.4375,0.442522,0.426339,0.429688,0.361167,254632000
7/19/1995,0.419643,0.428571,0.401786,0.40625,0.341466,521035200
7/20/1995,0.410714,0.422991,0.401786,0.420201,0.353193,331273600
7/21/1995,0.383929,0.40067,0.383929,0.390625,0.328333,757881600
7/24/1995,0.392857,0.40625,0.390625,0.405134,0.340528,214625600
7/25/1995,0.410714,0.414063,0.407366,0.408482,0.343342,263524800
7/26/1995,0.412946,0.412946,0.405134,0.405134,0.340528,171449600
7/27/1995,0.40625,0.424107,0.40625,0.417969,0.351317,325180800
7/28/1995,0.417411,0.421875,0.401786,0.40625,0.341466,260937600
7/31/1995,0.40625,0.407366,0.399554,0.401786,0.337714,158524800
8/1/1995,0.40067,0.40067,0.388393,0.388393,0.326457,210918400
8/2/1995,0.391741,0.401786,0.390625,0.396205,0.333023,275128000
8/3/1995,0.393973,0.407366,0.391741,0.401786,0.337714,213931200
8/4/1995,0.401786,0.402902,0.390625,0.395089,0.332085,192315200
8/7/1995,0.393973,0.398438,0.385045,0.387277,0.325519,193760000
8/8/1995,0.389509,0.390625,0.378348,0.379464,0.318952,234595200
8/9/1995,0.38058,0.390625,0.379464,0.385045,0.323643,369017600
8/10/1995,0.385045,0.386161,0.38058,0.381696,0.320828,164024000
8/11/1995,0.382813,0.385045,0.373884,0.384487,0.323174,206931200
8/14/1995,0.383929,0.390625,0.382813,0.387277,0.325519,167406400
8/15/1995,0.391741,0.393973,0.385045,0.393415,0.330678,317867200
8/16/1995,0.392857,0.397321,0.389509,0.397321,0.334873,292633600
8/17/1995,0.398438,0.40625,0.393973,0.398438,0.335814,246892800
8/18/1995,0.40067,0.402902,0.390625,0.40067,0.337696,241158400
